model,method,sigma,contamination_probability,contamination_scale,scale_ratio,repeat,stage,window_size,rmse
additive,robust,0.6,0.2,3,5,2,4,177,0.0323762382631
additive,robust,0.6,0.2,3,5,2,5,125,0.0333062144383
additive,robust,0.6,0.2,3,5,2,6,89,0.040174233002
additive,robust,0.6,0.2,3,5,2,7,63,0.0482674117224
additive,robust,0.6,0.2,3,5,2,8,45,0.0540213834504
additive,robust,0.6,0.2,3,5,2,9,31,0.0772654480942
additive,linear,0.6,0.25,1,1.66666666667,0,1,501,0.034156887582
additive,linear,0.6,0.25,1,1.66666666667,0,2,355,0.0266673061033
additive,linear,0.6,0.25,1,1.66666666667,0,3,251,0.0286257306889
additive,linear,0.6,0.25,1,1.66666666667,0,4,177,0.0331233062959
additive,linear,0.6,0.25,1,1.66666666667,0,5,125,0.0430668758272
additive,linear,0.6,0.25,1,1.66666666667,0,6,89,0.0483230269269
additive,linear,0.6,0.25,1,1.66666666667,0,7,63,0.0508814050905
additive,linear,0.6,0.25,1,1.66666666667,0,8,45,0.0575323302158
additive,linear,0.6,0.25,1,1.66666666667,0,9,31,0.0745268662536
additive,robust,0.6,0.25,1,1.66666666667,0,1,501,0.02352459683
additive,robust,0.6,0.25,1,1.66666666667,0,2,355,0.0200805296508
additive,robust,0.6,0.25,1,1.66666666667,0,3,251,0.0258882785448
additive,robust,0.6,0.25,1,1.66666666667,0,4,177,0.027144926352
additive,robust,0.6,0.25,1,1.66666666667,0,5,125,0.0340033740811
additive,robust,0.6,0.25,1,1.66666666667,0,6,89,0.0405060839785
additive,robust,0.6,0.25,1,1.66666666667,0,7,63,0.0438811954262
additive,robust,0.6,0.25,1,1.66666666667,0,8,45,0.0501762625674
additive,robust,0.6,0.25,1,1.66666666667,0,9,31,0.0653369723108
additive,linear,0.6,0.25,1,1.66666666667,1,1,501,0.0328706340046
additive,linear,0.6,0.25,1,1.66666666667,1,2,355,0.0248052467674
additive,linear,0.6,0.25,1,1.66666666667,1,3,251,0.0307124597149
additive,linear,0.6,0.25,1,1.66666666667,1,4,177,0.0327162806751
additive,linear,0.6,0.25,1,1.66666666667,1,5,125,0.0381811113104
additive,linear,0.6,0.25,1,1.66666666667,1,6,89,0.0436582608594
additive,linear,0.6,0.25,1,1.66666666667,1,7,63,0.0519037924887
additive,linear,0.6,0.25,1,1.66666666667,1,8,45,0.0598442043456
additive,linear,0.6,0.25,1,1.66666666667,1,9,31,0.0760849389395
additive,robust,0.6,0.25,1,1.66666666667,1,1,501,0.0226992345883
additive,robust,0.6,0.25,1,1.66666666667,1,2,355,0.0196222685089
additive,robust,0.6,0.25,1,1.66666666667,1,3,251,0.027499878482
additive,robust,0.6,0.25,1,1.66666666667,1,4,177,0.0289135564102
additive,robust,0.6,0.25,1,1.66666666667,1,5,125,0.0334960238608
additive,robust,0.6,0.25,1,1.66666666667,1,6,89,0.0372667579261
additive,robust,0.6,0.25,1,1.66666666667,1,7,63,0.043678042363
additive,robust,0.6,0.25,1,1.66666666667,1,8,45,0.0516329791718
additive,robust,0.6,0.25,1,1.66666666667,1,9,31,0.0633385366766
additive,linear,0.6,0.25,1,1.66666666667,2,1,501,0.0587270807296
additive,linear,0.6,0.25,1,1.66666666667,2,2,355,0.0240334958
additive,linear,0.6,0.25,1,1.66666666667,2,3,251,0.0226669963924
additive,linear,0.6,0.25,1,1.66666666667,2,4,177,0.0269344947408
additive,linear,0.6,0.25,1,1.66666666667,2,5,125,0.0379186550937
additive,linear,0.6,0.25,1,1.66666666667,2,6,89,0.0452021991791
additive,linear,0.6,0.25,1,1.66666666667,2,7,63,0.050225010528
additive,linear,0.6,0.25,1,1.66666666667,2,8,45,0.0539900269351
additive,linear,0.6,0.25,1,1.66666666667,2,9,31,0.0710115364863
additive,robust,0.6,0.25,1,1.66666666667,2,1,501,0.0519712673446
additive,robust,0.6,0.25,1,1.66666666667,2,2,355,0.0194688567526
additive,robust,0.6,0.25,1,1.66666666667,2,3,251,0.0195941700367
additive,robust,0.6,0.25,1,1.66666666667,2,4,177,0.0238416032942
additive,robust,0.6,0.25,1,1.66666666667,2,5,125,0.0315905685389
additive,robust,0.6,0.25,1,1.66666666667,2,6,89,0.0392905625235
additive,robust,0.6,0.25,1,1.66666666667,2,7,63,0.0433294060335
additive,robust,0.6,0.25,1,1.66666666667,2,8,45,0.045001731551
additive,robust,0.6,0.25,1,1.66666666667,2,9,31,0.0593894423717
additive,linear,0.6,0.25,1.5,2.5,0,1,501,0.0442811560002
additive,linear,0.6,0.25,1.5,2.5,0,2,355,0.0349813450932
additive,linear,0.6,0.25,1.5,2.5,0,3,251,0.0374493913801
additive,linear,0.6,0.25,1.5,2.5,0,4,177,0.0452422766854
additive,linear,0.6,0.25,1.5,2.5,0,5,125,0.056046034979
additive,linear,0.6,0.25,1.5,2.5,0,6,89,0.0606231995318
additive,linear,0.6,0.25,1.5,2.5,0,7,63,0.065257390418
additive,linear,0.6,0.25,1.5,2.5,0,8,45,0.0751529318921
additive,linear,0.6,0.25,1.5,2.5,0,9,31,0.0976062333883
additive,robust,0.6,0.25,1.5,2.5,0,1,501,0.0235368998562
additive,robust,0.6,0.25,1.5,2.5,0,2,355,0.0220594348774
additive,robust,0.6,0.25,1.5,2.5,0,3,251,0.0284006260958
additive,robust,0.6,0.25,1.5,2.5,0,4,177,0.0300071904954
additive,robust,0.6,0.25,1.5,2.5,0,5,125,0.0371363201546
additive,robust,0.6,0.25,1.5,2.5,0,6,89,0.0437857568999
additive,robust,0.6,0.25,1.5,2.5,0,7,63,0.0484085498975
additive,robust,0.6,0.25,1.5,2.5,0,8,45,0.0563646800579
additive,robust,0.6,0.25,1.5,2.5,0,9,31,0.0747394806409
additive,linear,0.6,0.25,1.5,2.5,1,1,501,0.046347235741
additive,linear,0.6,0.25,1.5,2.5,1,2,355,0.0316415635614
additive,linear,0.6,0.25,1.5,2.5,1,3,251,0.0398748777589
additive,linear,0.6,0.25,1.5,2.5,1,4,177,0.0431533060066
additive,linear,0.6,0.25,1.5,2.5,1,5,125,0.0509132335035
additive,linear,0.6,0.25,1.5,2.5,1,6,89,0.0593039098659
additive,linear,0.6,0.25,1.5,2.5,1,7,63,0.0714064674695
additive,linear,0.6,0.25,1.5,2.5,1,8,45,0.0800940211823
additive,linear,0.6,0.25,1.5,2.5,1,9,31,0.10278708159
additive,robust,0.6,0.25,1.5,2.5,1,1,501,0.0257989702759
additive,robust,0.6,0.25,1.5,2.5,1,2,355,0.02170885112
additive,robust,0.6,0.25,1.5,2.5,1,3,251,0.0311251139322
additive,robust,0.6,0.25,1.5,2.5,1,4,177,0.0326390832164
additive,robust,0.6,0.25,1.5,2.5,1,5,125,0.0376959641706
additive,robust,0.6,0.25,1.5,2.5,1,6,89,0.0420207977482
additive,robust,0.6,0.25,1.5,2.5,1,7,63,0.0491029395795
additive,robust,0.6,0.25,1.5,2.5,1,8,45,0.05835730641
additive,robust,0.6,0.25,1.5,2.5,1,9,31,0.0733010827228
additive,linear,0.6,0.25,1.5,2.5,2,1,501,0.0643389595689
additive,linear,0.6,0.25,1.5,2.5,2,2,355,0.0320236607409
additive,linear,0.6,0.25,1.5,2.5,2,3,251,0.0308647916014
additive,linear,0.6,0.25,1.5,2.5,2,4,177,0.0372220304231
additive,linear,0.6,0.25,1.5,2.5,2,5,125,0.0535554154992
additive,linear,0.6,0.25,1.5,2.5,2,6,89,0.0599283429144
additive,linear,0.6,0.25,1.5,2.5,2,7,63,0.0643763301945
additive,linear,0.6,0.25,1.5,2.5,2,8,45,0.0721764353697
additive,linear,0.6,0.25,1.5,2.5,2,9,31,0.096639414521
additive,robust,0.6,0.25,1.5,2.5,2,1,501,0.0541371483394
additive,robust,0.6,0.25,1.5,2.5,2,2,355,0.0219925595029
additive,robust,0.6,0.25,1.5,2.5,2,3,251,0.0223720123521
additive,robust,0.6,0.25,1.5,2.5,2,4,177,0.0273217455165
additive,robust,0.6,0.25,1.5,2.5,2,5,125,0.0368719466075
additive,robust,0.6,0.25,1.5,2.5,2,6,89,0.0441640360241
additive,robust,0.6,0.25,1.5,2.5,2,7,63,0.0471388870611
additive,robust,0.6,0.25,1.5,2.5,2,8,45,0.0498545971492
additive,robust,0.6,0.25,1.5,2.5,2,9,31,0.0684238266381
additive,linear,0.6,0.25,2,3.33333333333,0,1,501,0.0565397477054
additive,linear,0.6,0.25,2,3.33333333333,0,2,355,0.0439876304126
additive,linear,0.6,0.25,2,3.33333333333,0,3,251,0.0469767932608
additive,linear,0.6,0.25,2,3.33333333333,0,4,177,0.0582205708929
additive,linear,0.6,0.25,2,3.33333333333,0,5,125,0.0698873477488
additive,linear,0.6,0.25,2,3.33333333333,0,6,89,0.0738917642159
additive,linear,0.6,0.25,2,3.33333333333,0,7,63,0.0808430828258
additive,linear,0.6,0.25,2,3.33333333333,0,8,45,0.0941889064442
additive,linear,0.6,0.25,2,3.33333333333,0,9,31,0.122524741615
additive,robust,0.6,0.25,2,3.33333333333,0,1,501,0.0243573931262
additive,robust,0.6,0.25,2,3.33333333333,0,2,355,0.0236254501465
additive,robust,0.6,0.25,2,3.33333333333,0,3,251,0.0299539631861
additive,robust,0.6,0.25,2,3.33333333333,0,4,177,0.0318523780505
additive,robust,0.6,0.25,2,3.33333333333,0,5,125,0.0392574953528
additive,robust,0.6,0.25,2,3.33333333333,0,6,89,0.0463462263116
additive,robust,0.6,0.25,2,3.33333333333,0,7,63,0.0519778850875
additive,robust,0.6,0.25,2,3.33333333333,0,8,45,0.0611266159265
additive,robust,0.6,0.25,2,3.33333333333,0,9,31,0.0821366701826
additive,linear,0.6,0.25,2,3.33333333333,1,1,501,0.0609698188866
additive,linear,0.6,0.25,2,3.33333333333,1,2,355,0.0392014706746
additive,linear,0.6,0.25,2,3.33333333333,1,3,251,0.0497595058085
additive,linear,0.6,0.25,2,3.33333333333,1,4,177,0.0544657088148
additive,linear,0.6,0.25,2,3.33333333333,1,5,125,0.0644919997832
additive,linear,0.6,0.25,2,3.33333333333,1,6,89,0.0760148129505
additive,linear,0.6,0.25,2,3.33333333333,1,7,63,0.092474926851
additive,linear,0.6,0.25,2,3.33333333333,1,8,45,0.10201601003
additive,linear,0.6,0.25,2,3.33333333333,1,9,31,0.131202410193
additive,robust,0.6,0.25,2,3.33333333333,1,1,501,0.0278955653108
additive,robust,0.6,0.25,2,3.33333333333,1,2,355,0.0233916125371
additive,robust,0.6,0.25,2,3.33333333333,1,3,251,0.0335133475394
additive,robust,0.6,0.25,2,3.33333333333,1,4,177,0.0350730283224
additive,robust,0.6,0.25,2,3.33333333333,1,5,125,0.0404163768029
additive,robust,0.6,0.25,2,3.33333333333,1,6,89,0.0452637529764
additive,robust,0.6,0.25,2,3.33333333333,1,7,63,0.0529116716381
additive,robust,0.6,0.25,2,3.33333333333,1,8,45,0.0631698757066
additive,robust,0.6,0.25,2,3.33333333333,1,9,31,0.0808537857674
additive,linear,0.6,0.25,2,3.33333333333,2,1,501,0.0707113016073
additive,linear,0.6,0.25,2,3.33333333333,2,2,355,0.040411552468
additive,linear,0.6,0.25,2,3.33333333333,2,3,251,0.0398446694899
additive,linear,0.6,0.25,2,3.33333333333,2,4,177,0.0484622884344
additive,linear,0.6,0.25,2,3.33333333333,2,5,125,0.0699894002389
additive,linear,0.6,0.25,2,3.33333333333,2,6,89,0.0759286808955
additive,linear,0.6,0.25,2,3.33333333333,2,7,63,0.0801901536299
additive,linear,0.6,0.25,2,3.33333333333,2,8,45,0.0923067972862
additive,linear,0.6,0.25,2,3.33333333333,2,9,31,0.124274493731
additive,robust,0.6,0.25,2,3.33333333333,2,1,501,0.0566043456608
additive,robust,0.6,0.25,2,3.33333333333,2,2,355,0.0243041884732
additive,robust,0.6,0.25,2,3.33333333333,2,3,251,0.0248307782474
additive,robust,0.6,0.25,2,3.33333333333,2,4,177,0.0298252453407
additive,robust,0.6,0.25,2,3.33333333333,2,5,125,0.0403013288302
additive,robust,0.6,0.25,2,3.33333333333,2,6,89,0.0474100590374
additive,robust,0.6,0.25,2,3.33333333333,2,7,63,0.0500114960054
additive,robust,0.6,0.25,2,3.33333333333,2,8,45,0.0536818137982
additive,robust,0.6,0.25,2,3.33333333333,2,9,31,0.0754815800987
additive,linear,0.6,0.25,2.5,4.16666666667,0,1,501,0.0698173320239
additive,linear,0.6,0.25,2.5,4.16666666667,0,2,355,0.0533366345881
additive,linear,0.6,0.25,2.5,4.16666666667,0,3,251,0.0568552462703
additive,linear,0.6,0.25,2.5,4.16666666667,0,4,177,0.0715923686312
additive,linear,0.6,0.25,2.5,4.16666666667,0,5,125,0.084166536159
additive,linear,0.6,0.25,2.5,4.16666666667,0,6,89,0.0876902299221
additive,linear,0.6,0.25,2.5,4.16666666667,0,7,63,0.0970574494504
additive,linear,0.6,0.25,2.5,4.16666666667,0,8,45,0.113933005734
additive,linear,0.6,0.25,2.5,4.16666666667,0,9,31,0.14835855327
additive,robust,0.6,0.25,2.5,4.16666666667,0,1,501,0.0255053841147
additive,robust,0.6,0.25,2.5,4.16666666667,0,2,355,0.0247788597054
additive,robust,0.6,0.25,2.5,4.16666666667,0,3,251,0.0308455329784
additive,robust,0.6,0.25,2.5,4.16666666667,0,4,177,0.0329919187634
additive,robust,0.6,0.25,2.5,4.16666666667,0,5,125,0.0406624953736
additive,robust,0.6,0.25,2.5,4.16666666667,0,6,89,0.0484283103278
additive,robust,0.6,0.25,2.5,4.16666666667,0,7,63,0.0549747372334
additive,robust,0.6,0.25,2.5,4.16666666667,0,8,45,0.0650240041898
additive,robust,0.6,0.25,2.5,4.16666666667,0,9,31,0.0880810799684
additive,linear,0.6,0.25,2.5,4.16666666667,1,1,501,0.076080459006
additive,linear,0.6,0.25,2.5,4.16666666667,1,2,355,0.0471381007521
additive,linear,0.6,0.25,2.5,4.16666666667,1,3,251,0.0600105224757
additive,linear,0.6,0.25,2.5,4.16666666667,1,4,177,0.0662062827336
additive,linear,0.6,0.25,2.5,4.16666666667,1,5,125,0.0784791649527
additive,linear,0.6,0.25,2.5,4.16666666667,1,6,89,0.0932198365629
additive,linear,0.6,0.25,2.5,4.16666666667,1,7,63,0.114246177939
additive,linear,0.6,0.25,2.5,4.16666666667,1,8,45,0.124731595891
additive,linear,0.6,0.25,2.5,4.16666666667,1,9,31,0.160423136828
additive,robust,0.6,0.25,2.5,4.16666666667,1,1,501,0.0289306431494
additive,robust,0.6,0.25,2.5,4.16666666667,1,2,355,0.0246775716194
additive,robust,0.6,0.25,2.5,4.16666666667,1,3,251,0.035138066772
additive,robust,0.6,0.25,2.5,4.16666666667,1,4,177,0.0366496169869
additive,robust,0.6,0.25,2.5,4.16666666667,1,5,125,0.0422370947272
additive,robust,0.6,0.25,2.5,4.16666666667,1,6,89,0.0476246656001
additive,robust,0.6,0.25,2.5,4.16666666667,1,7,63,0.0557157817171
additive,robust,0.6,0.25,2.5,4.16666666667,1,8,45,0.0667358602767
additive,robust,0.6,0.25,2.5,4.16666666667,1,9,31,0.0868205545695
additive,linear,0.6,0.25,2.5,4.16666666667,2,1,501,0.0776571270443
additive,linear,0.6,0.25,2.5,4.16666666667,2,2,355,0.0489933168631
additive,linear,0.6,0.25,2.5,4.16666666667,2,3,251,0.0491800742572
additive,linear,0.6,0.25,2.5,4.16666666667,2,4,177,0.0601232780328
additive,linear,0.6,0.25,2.5,4.16666666667,2,5,125,0.0867688034586
additive,linear,0.6,0.25,2.5,4.16666666667,2,6,89,0.0925446578947
additive,linear,0.6,0.25,2.5,4.16666666667,2,7,63,0.0968555534401
additive,linear,0.6,0.25,2.5,4.16666666667,2,8,45,0.11335009491
additive,linear,0.6,0.25,2.5,4.16666666667,2,9,31,0.152831797653
additive,robust,0.6,0.25,2.5,4.16666666667,2,1,501,0.0588779310418
additive,robust,0.6,0.25,2.5,4.16666666667,2,2,355,0.0264044089994
additive,robust,0.6,0.25,2.5,4.16666666667,2,3,251,0.0270582016373
additive,robust,0.6,0.25,2.5,4.16666666667,2,4,177,0.0316925818644
additive,robust,0.6,0.25,2.5,4.16666666667,2,5,125,0.0425122020313
additive,robust,0.6,0.25,2.5,4.16666666667,2,6,89,0.049481219252
additive,robust,0.6,0.25,2.5,4.16666666667,2,7,63,0.052121067959
additive,robust,0.6,0.25,2.5,4.16666666667,2,8,45,0.056703753403
additive,robust,0.6,0.25,2.5,4.16666666667,2,9,31,0.0806709124266
additive,linear,0.6,0.25,3,5,0,1,501,0.0836299654294
additive,linear,0.6,0.25,3,5,0,2,355,0.062875666073
additive,linear,0.6,0.25,3,5,0,3,251,0.0669294903977
additive,linear,0.6,0.25,3,5,0,4,177,0.0851725349691
additive,linear,0.6,0.25,3,5,0,5,125,0.0986937249161
additive,linear,0.6,0.25,3,5,0,6,89,0.10180335523
additive,linear,0.6,0.25,3,5,0,7,63,0.11363168732
additive,linear,0.6,0.25,3,5,0,8,45,0.134072749906
additive,linear,0.6,0.25,3,5,0,9,31,0.174702091739
additive,robust,0.6,0.25,3,5,0,1,501,0.026880879499
additive,robust,0.6,0.25,3,5,0,2,355,0.0256836885865
additive,robust,0.6,0.25,3,5,0,3,251,0.0313544289541
additive,robust,0.6,0.25,3,5,0,4,177,0.0336643233426
additive,robust,0.6,0.25,3,5,0,5,125,0.0415827557679
additive,robust,0.6,0.25,3,5,0,6,89,0.0501309766914
additive,robust,0.6,0.25,3,5,0,7,63,0.0575028877063
additive,robust,0.6,0.25,3,5,0,8,45,0.0683288903864
additive,robust,0.6,0.25,3,5,0,9,31,0.0931190967387
additive,linear,0.6,0.25,3,5,1,1,501,0.091437511686
additive,linear,0.6,0.25,3,5,1,2,355,0.0552894588779
additive,linear,0.6,0.25,3,5,1,3,251,0.0704682130096
additive,linear,0.6,0.25,3,5,1,4,177,0.0781823709631
additive,linear,0.6,0.25,3,5,1,5,125,0.0926900276874
additive,linear,0.6,0.25,3,5,1,6,89,0.110688807691
additive,linear,0.6,0.25,3,5,1,7,63,0.136384071023
additive,linear,0.6,0.25,3,5,1,8,45,0.147875509678
additive,linear,0.6,0.25,3,5,1,9,31,0.190078182098
additive,robust,0.6,0.25,3,5,1,1,501,0.0293594310476
additive,robust,0.6,0.25,3,5,1,2,355,0.0256305344599
additive,robust,0.6,0.25,3,5,1,3,251,0.0363129306825
additive,robust,0.6,0.25,3,5,1,4,177,0.0377252574179
additive,robust,0.6,0.25,3,5,1,5,125,0.0435150717371
additive,robust,0.6,0.25,3,5,1,6,89,0.0494107145555
additive,robust,0.6,0.25,3,5,1,7,63,0.0578011603999
additive,robust,0.6,0.25,3,5,1,8,45,0.0693844384639
additive,robust,0.6,0.25,3,5,1,9,31,0.0916634228998
additive,linear,0.6,0.25,3,5,2,1,501,0.0850360237532
additive,linear,0.6,0.25,3,5,2,2,355,0.0576824879869
additive,linear,0.6,0.25,3,5,2,3,251,0.0587016304045
additive,linear,0.6,0.25,3,5,2,4,177,0.0720008682734
additive,linear,0.6,0.25,3,5,2,5,125,0.103726129075
additive,linear,0.6,0.25,3,5,2,6,89,0.109496363645
additive,linear,0.6,0.25,3,5,2,7,63,0.113999668281
additive,linear,0.6,0.25,3,5,2,8,45,0.13487970713
additive,linear,0.6,0.25,3,5,2,9,31,0.181877437259
additive,robust,0.6,0.25,3,5,2,1,501,0.0608659651696
additive,robust,0.6,0.25,3,5,2,2,355,0.0282878600596
additive,robust,0.6,0.25,3,5,2,3,251,0.0290500903128
additive,robust,0.6,0.25,3,5,2,4,177,0.0331472073921
additive,robust,0.6,0.25,3,5,2,5,125,0.0440078636859
additive,robust,0.6,0.25,3,5,2,6,89,0.0508311925237
additive,robust,0.6,0.25,3,5,2,7,63,0.053676852028
additive,robust,0.6,0.25,3,5,2,8,45,0.0591723027978
additive,robust,0.6,0.25,3,5,2,9,31,0.0846007220909
additive,linear,0.6,0.3,1,1.66666666667,0,1,501,0.0395213710404
additive,linear,0.6,0.3,1,1.66666666667,0,2,355,0.0266974444361
additive,linear,0.6,0.3,1,1.66666666667,0,3,251,0.0321645673141
additive,linear,0.6,0.3,1,1.66666666667,0,4,177,0.0365578228351
additive,linear,0.6,0.3,1,1.66666666667,0,5,125,0.0449871468018
additive,linear,0.6,0.3,1,1.66666666667,0,6,89,0.0514038539736
additive,linear,0.6,0.3,1,1.66666666667,0,7,63,0.0556001095728
additive,linear,0.6,0.3,1,1.66666666667,0,8,45,0.0624150003655
additive,linear,0.6,0.3,1,1.66666666667,0,9,31,0.0771269914727
additive,robust,0.6,0.3,1,1.66666666667,0,1,501,0.0267157382111
additive,robust,0.6,0.3,1,1.66666666667,0,2,355,0.0213051533408
additive,robust,0.6,0.3,1,1.66666666667,0,3,251,0.0280375441941
additive,robust,0.6,0.3,1,1.66666666667,0,4,177,0.028837891597
additive,robust,0.6,0.3,1,1.66666666667,0,5,125,0.0347450299558
additive,robust,0.6,0.3,1,1.66666666667,0,6,89,0.0422066807751
additive,robust,0.6,0.3,1,1.66666666667,0,7,63,0.0473979265482
additive,robust,0.6,0.3,1,1.66666666667,0,8,45,0.0540914162192
additive,robust,0.6,0.3,1,1.66666666667,0,9,31,0.0672121254718
additive,linear,0.6,0.3,1,1.66666666667,1,1,501,0.0261407454279
additive,linear,0.6,0.3,1,1.66666666667,1,2,355,0.0296427049957
additive,linear,0.6,0.3,1,1.66666666667,1,3,251,0.0376354609251
additive,linear,0.6,0.3,1,1.66666666667,1,4,177,0.0397877032659
additive,linear,0.6,0.3,1,1.66666666667,1,5,125,0.0449941803048
additive,linear,0.6,0.3,1,1.66666666667,1,6,89,0.0485400942527
additive,linear,0.6,0.3,1,1.66666666667,1,7,63,0.0548074643685
additive,linear,0.6,0.3,1,1.66666666667,1,8,45,0.0615493544236
additive,linear,0.6,0.3,1,1.66666666667,1,9,31,0.0784458173144
additive,robust,0.6,0.3,1,1.66666666667,1,1,501,0.0232809856637
additive,robust,0.6,0.3,1,1.66666666667,1,2,355,0.0223261462598
additive,robust,0.6,0.3,1,1.66666666667,1,3,251,0.030609228588
additive,robust,0.6,0.3,1,1.66666666667,1,4,177,0.0316436935144
additive,robust,0.6,0.3,1,1.66666666667,1,5,125,0.0366290925443
additive,robust,0.6,0.3,1,1.66666666667,1,6,89,0.0405226012625
additive,robust,0.6,0.3,1,1.66666666667,1,7,63,0.0452666335574
additive,robust,0.6,0.3,1,1.66666666667,1,8,45,0.0524851992597
additive,robust,0.6,0.3,1,1.66666666667,1,9,31,0.0661869341074
additive,linear,0.6,0.3,1,1.66666666667,2,1,501,0.0816594608949
additive,linear,0.6,0.3,1,1.66666666667,2,2,355,0.0249081750173
additive,linear,0.6,0.3,1,1.66666666667,2,3,251,0.0246107180981
additive,linear,0.6,0.3,1,1.66666666667,2,4,177,0.0272437289871
additive,linear,0.6,0.3,1,1.66666666667,2,5,125,0.0384460542028
additive,linear,0.6,0.3,1,1.66666666667,2,6,89,0.0497892581722
additive,linear,0.6,0.3,1,1.66666666667,2,7,63,0.0554359898044
additive,linear,0.6,0.3,1,1.66666666667,2,8,45,0.0602145082154
additive,linear,0.6,0.3,1,1.66666666667,2,9,31,0.0773301173758
additive,robust,0.6,0.3,1,1.66666666667,2,1,501,0.0661106585933
additive,robust,0.6,0.3,1,1.66666666667,2,2,355,0.0217642368504
additive,robust,0.6,0.3,1,1.66666666667,2,3,251,0.0215599148498
additive,robust,0.6,0.3,1,1.66666666667,2,4,177,0.024468875005
additive,robust,0.6,0.3,1,1.66666666667,2,5,125,0.0328928158989
additive,robust,0.6,0.3,1,1.66666666667,2,6,89,0.0433792317537
additive,robust,0.6,0.3,1,1.66666666667,2,7,63,0.0476864522029
additive,robust,0.6,0.3,1,1.66666666667,2,8,45,0.0513584818587
additive,robust,0.6,0.3,1,1.66666666667,2,9,31,0.0655103620578
additive,linear,0.6,0.3,1.5,2.5,0,1,501,0.0518245123162
additive,linear,0.6,0.3,1.5,2.5,0,2,355,0.0347160580856
additive,linear,0.6,0.3,1.5,2.5,0,3,251,0.0427740801162
additive,linear,0.6,0.3,1.5,2.5,0,4,177,0.0506305599098
additive,linear,0.6,0.3,1.5,2.5,0,5,125,0.0594584390863
additive,linear,0.6,0.3,1.5,2.5,0,6,89,0.0656407543231
additive,linear,0.6,0.3,1.5,2.5,0,7,63,0.0727672815587
additive,linear,0.6,0.3,1.5,2.5,0,8,45,0.082477768514
additive,linear,0.6,0.3,1.5,2.5,0,9,31,0.101798382031
additive,robust,0.6,0.3,1.5,2.5,0,1,501,0.0281345185433
additive,robust,0.6,0.3,1.5,2.5,0,2,355,0.0245369394199
additive,robust,0.6,0.3,1.5,2.5,0,3,251,0.0317216704718
additive,robust,0.6,0.3,1.5,2.5,0,4,177,0.0327628419243
additive,robust,0.6,0.3,1.5,2.5,0,5,125,0.0386758167098
additive,robust,0.6,0.3,1.5,2.5,0,6,89,0.0463705764348
additive,robust,0.6,0.3,1.5,2.5,0,7,63,0.0535000644845
additive,robust,0.6,0.3,1.5,2.5,0,8,45,0.0618314590123
additive,robust,0.6,0.3,1.5,2.5,0,9,31,0.0780097300379
additive,linear,0.6,0.3,1.5,2.5,1,1,501,0.0333960740511
additive,linear,0.6,0.3,1.5,2.5,1,2,355,0.0378487840486
additive,linear,0.6,0.3,1.5,2.5,1,3,251,0.0493950146523
additive,linear,0.6,0.3,1.5,2.5,1,4,177,0.0533688192783
additive,linear,0.6,0.3,1.5,2.5,1,5,125,0.0611549187204
additive,linear,0.6,0.3,1.5,2.5,1,6,89,0.066803668406
additive,linear,0.6,0.3,1.5,2.5,1,7,63,0.0762864671314
additive,linear,0.6,0.3,1.5,2.5,1,8,45,0.0831825761554
additive,linear,0.6,0.3,1.5,2.5,1,9,31,0.106810207281
additive,robust,0.6,0.3,1.5,2.5,1,1,501,0.0269323609704
additive,robust,0.6,0.3,1.5,2.5,1,2,355,0.0248867577805
additive,robust,0.6,0.3,1.5,2.5,1,3,251,0.034724389366
additive,robust,0.6,0.3,1.5,2.5,1,4,177,0.0358981878149
additive,robust,0.6,0.3,1.5,2.5,1,5,125,0.0421191513556
additive,robust,0.6,0.3,1.5,2.5,1,6,89,0.0468424484518
additive,robust,0.6,0.3,1.5,2.5,1,7,63,0.0514704386635
additive,robust,0.6,0.3,1.5,2.5,1,8,45,0.0597757105942
additive,robust,0.6,0.3,1.5,2.5,1,9,31,0.0778543765089
additive,linear,0.6,0.3,1.5,2.5,2,1,501,0.101449717151
additive,linear,0.6,0.3,1.5,2.5,2,2,355,0.0350013145805
additive,linear,0.6,0.3,1.5,2.5,2,3,251,0.0340908345087
additive,linear,0.6,0.3,1.5,2.5,2,4,177,0.0365870596385
additive,linear,0.6,0.3,1.5,2.5,2,5,125,0.0534078079166
additive,linear,0.6,0.3,1.5,2.5,2,6,89,0.0660140065059
additive,linear,0.6,0.3,1.5,2.5,2,7,63,0.0712601199069
additive,linear,0.6,0.3,1.5,2.5,2,8,45,0.0810372964382
additive,linear,0.6,0.3,1.5,2.5,2,9,31,0.106650791387
additive,robust,0.6,0.3,1.5,2.5,2,1,501,0.070901224963
additive,robust,0.6,0.3,1.5,2.5,2,2,355,0.0262035346026
additive,robust,0.6,0.3,1.5,2.5,2,3,251,0.0254486929992
additive,robust,0.6,0.3,1.5,2.5,2,4,177,0.0279979999055
additive,robust,0.6,0.3,1.5,2.5,2,5,125,0.0378375499373
additive,robust,0.6,0.3,1.5,2.5,2,6,89,0.0487720384735
additive,robust,0.6,0.3,1.5,2.5,2,7,63,0.0523775859105
additive,robust,0.6,0.3,1.5,2.5,2,8,45,0.0581410793399
additive,robust,0.6,0.3,1.5,2.5,2,9,31,0.076601606867
additive,linear,0.6,0.3,2,3.33333333333,0,1,501,0.0658747013018
additive,linear,0.6,0.3,2,3.33333333333,0,2,355,0.0433865048762
additive,linear,0.6,0.3,2,3.33333333333,0,3,251,0.0539969623757
