model,method,sigma,contamination_probability,contamination_scale,scale_ratio,repeat,stage,window_size,rmse
masked,robust,0.6,0.2,3,5,0,1,501,0.0424449147888
masked,robust,0.6,0.2,3,5,0,2,355,0.0329652413162
masked,robust,0.6,0.2,3,5,0,3,251,0.0318408339778
masked,robust,0.6,0.2,3,5,0,4,177,0.0287263985905
masked,robust,0.6,0.2,3,5,0,5,125,0.0370968429764
masked,robust,0.6,0.2,3,5,0,6,89,0.0436313425606
masked,robust,0.6,0.2,3,5,0,7,63,0.0470157286873
masked,robust,0.6,0.2,3,5,0,8,45,0.0560955252745
masked,robust,0.6,0.2,3,5,0,9,31,0.0768838145867
masked,linear,0.6,0.2,3,5,1,1,501,0.119184865618
masked,linear,0.6,0.2,3,5,1,2,355,0.0608168445058
masked,linear,0.6,0.2,3,5,1,3,251,0.067973813628
masked,linear,0.6,0.2,3,5,1,4,177,0.0731316945664
masked,linear,0.6,0.2,3,5,1,5,125,0.0867236778743
masked,linear,0.6,0.2,3,5,1,6,89,0.0982186439631
masked,linear,0.6,0.2,3,5,1,7,63,0.117517252844
masked,linear,0.6,0.2,3,5,1,8,45,0.134108664268
masked,linear,0.6,0.2,3,5,1,9,31,0.165284113893
masked,robust,0.6,0.2,3,5,1,1,501,0.0502948246703
masked,robust,0.6,0.2,3,5,1,2,355,0.0281494735446
masked,robust,0.6,0.2,3,5,1,3,251,0.0358504660834
masked,robust,0.6,0.2,3,5,1,4,177,0.0368019049788
masked,robust,0.6,0.2,3,5,1,5,125,0.0414853365328
masked,robust,0.6,0.2,3,5,1,6,89,0.0462600537444
masked,robust,0.6,0.2,3,5,1,7,63,0.0547285420163
masked,robust,0.6,0.2,3,5,1,8,45,0.0660689587885
masked,robust,0.6,0.2,3,5,1,9,31,0.0859502673353
masked,linear,0.6,0.2,3,5,2,1,501,0.0912154307324
masked,linear,0.6,0.2,3,5,2,2,355,0.0547193018959
masked,linear,0.6,0.2,3,5,2,3,251,0.0669073301489
masked,linear,0.6,0.2,3,5,2,4,177,0.0694615691623
masked,linear,0.6,0.2,3,5,2,5,125,0.0779102508302
masked,linear,0.6,0.2,3,5,2,6,89,0.083806717343
masked,linear,0.6,0.2,3,5,2,7,63,0.100341936909
masked,linear,0.6,0.2,3,5,2,8,45,0.118107723105
masked,linear,0.6,0.2,3,5,2,9,31,0.157608544832
masked,robust,0.6,0.2,3,5,2,1,501,0.0546128999664
masked,robust,0.6,0.2,3,5,2,2,355,0.0249907383436
masked,robust,0.6,0.2,3,5,2,3,251,0.0298488474304
masked,robust,0.6,0.2,3,5,2,4,177,0.0308438952441
masked,robust,0.6,0.2,3,5,2,5,125,0.0332523473881
masked,robust,0.6,0.2,3,5,2,6,89,0.0417678646975
masked,robust,0.6,0.2,3,5,2,7,63,0.0501059850675
masked,robust,0.6,0.2,3,5,2,8,45,0.0538893343634
masked,robust,0.6,0.2,3,5,2,9,31,0.0763324959967
masked,linear,0.6,0.25,1,1.66666666667,0,1,501,0.0786525699015
masked,linear,0.6,0.25,1,1.66666666667,0,2,355,0.0390267848807
masked,linear,0.6,0.25,1,1.66666666667,0,3,251,0.0353109654172
masked,linear,0.6,0.25,1,1.66666666667,0,4,177,0.0420663432726
masked,linear,0.6,0.25,1,1.66666666667,0,5,125,0.0490457288822
masked,linear,0.6,0.25,1,1.66666666667,0,6,89,0.0516865298266
masked,linear,0.6,0.25,1,1.66666666667,0,7,63,0.0547905078063
masked,linear,0.6,0.25,1,1.66666666667,0,8,45,0.0601495723797
masked,linear,0.6,0.25,1,1.66666666667,0,9,31,0.0765383833123
masked,robust,0.6,0.25,1,1.66666666667,0,1,501,0.0595743487413
masked,robust,0.6,0.25,1,1.66666666667,0,2,355,0.0311194453214
masked,robust,0.6,0.25,1,1.66666666667,0,3,251,0.0302179582513
masked,robust,0.6,0.25,1,1.66666666667,0,4,177,0.0324242813466
masked,robust,0.6,0.25,1,1.66666666667,0,5,125,0.0369902870752
masked,robust,0.6,0.25,1,1.66666666667,0,6,89,0.0419847774281
masked,robust,0.6,0.25,1,1.66666666667,0,7,63,0.0465373810073
masked,robust,0.6,0.25,1,1.66666666667,0,8,45,0.0521634058471
masked,robust,0.6,0.25,1,1.66666666667,0,9,31,0.0671858652383
masked,linear,0.6,0.25,1,1.66666666667,1,1,501,0.0941747183274
masked,linear,0.6,0.25,1,1.66666666667,1,2,355,0.0394353023503
masked,linear,0.6,0.25,1,1.66666666667,1,3,251,0.0335268702907
masked,linear,0.6,0.25,1,1.66666666667,1,4,177,0.0326244093227
masked,linear,0.6,0.25,1,1.66666666667,1,5,125,0.0369063686693
masked,linear,0.6,0.25,1,1.66666666667,1,6,89,0.0427523876642
masked,linear,0.6,0.25,1,1.66666666667,1,7,63,0.0512878868252
masked,linear,0.6,0.25,1,1.66666666667,1,8,45,0.0595596471416
masked,linear,0.6,0.25,1,1.66666666667,1,9,31,0.0765432310666
masked,robust,0.6,0.25,1,1.66666666667,1,1,501,0.0601698580199
masked,robust,0.6,0.25,1,1.66666666667,1,2,355,0.0283284582583
masked,robust,0.6,0.25,1,1.66666666667,1,3,251,0.029490822079
masked,robust,0.6,0.25,1,1.66666666667,1,4,177,0.0293160211234
masked,robust,0.6,0.25,1,1.66666666667,1,5,125,0.0320641718463
masked,robust,0.6,0.25,1,1.66666666667,1,6,89,0.0352840162879
masked,robust,0.6,0.25,1,1.66666666667,1,7,63,0.0420575702959
masked,robust,0.6,0.25,1,1.66666666667,1,8,45,0.0503510674147
masked,robust,0.6,0.25,1,1.66666666667,1,9,31,0.0626948203606
masked,linear,0.6,0.25,1,1.66666666667,2,1,501,0.041517291126
masked,linear,0.6,0.25,1,1.66666666667,2,2,355,0.0287049292461
masked,linear,0.6,0.25,1,1.66666666667,2,3,251,0.0282717445859
masked,linear,0.6,0.25,1,1.66666666667,2,4,177,0.0329240668814
masked,linear,0.6,0.25,1,1.66666666667,2,5,125,0.0445750344903
masked,linear,0.6,0.25,1,1.66666666667,2,6,89,0.050653218916
masked,linear,0.6,0.25,1,1.66666666667,2,7,63,0.0540792914052
masked,linear,0.6,0.25,1,1.66666666667,2,8,45,0.055916778508
masked,linear,0.6,0.25,1,1.66666666667,2,9,31,0.0727896858601
masked,robust,0.6,0.25,1,1.66666666667,2,1,501,0.0319734402006
masked,robust,0.6,0.25,1,1.66666666667,2,2,355,0.0231986414777
masked,robust,0.6,0.25,1,1.66666666667,2,3,251,0.0220753016597
masked,robust,0.6,0.25,1,1.66666666667,2,4,177,0.0259682507737
masked,robust,0.6,0.25,1,1.66666666667,2,5,125,0.0357357616655
masked,robust,0.6,0.25,1,1.66666666667,2,6,89,0.043715850519
masked,robust,0.6,0.25,1,1.66666666667,2,7,63,0.0472328878078
masked,robust,0.6,0.25,1,1.66666666667,2,8,45,0.0469495187539
masked,robust,0.6,0.25,1,1.66666666667,2,9,31,0.060993008162
masked,linear,0.6,0.25,1.5,2.5,0,1,501,0.0823596568887
masked,linear,0.6,0.25,1.5,2.5,0,2,355,0.0449210391415
masked,linear,0.6,0.25,1.5,2.5,0,3,251,0.0435455744642
masked,linear,0.6,0.25,1.5,2.5,0,4,177,0.0534947432832
masked,linear,0.6,0.25,1.5,2.5,0,5,125,0.0618541411638
masked,linear,0.6,0.25,1.5,2.5,0,6,89,0.0639902618069
masked,linear,0.6,0.25,1.5,2.5,0,7,63,0.0689267267157
masked,linear,0.6,0.25,1.5,2.5,0,8,45,0.0772672295721
masked,linear,0.6,0.25,1.5,2.5,0,9,31,0.0989736578039
masked,robust,0.6,0.25,1.5,2.5,0,1,501,0.0500215841145
masked,robust,0.6,0.25,1.5,2.5,0,2,355,0.030730537998
masked,robust,0.6,0.25,1.5,2.5,0,3,251,0.0317109027342
masked,robust,0.6,0.25,1.5,2.5,0,4,177,0.0336589000275
masked,robust,0.6,0.25,1.5,2.5,0,5,125,0.0391786156546
masked,robust,0.6,0.25,1.5,2.5,0,6,89,0.0447071231431
masked,robust,0.6,0.25,1.5,2.5,0,7,63,0.050141668985
masked,robust,0.6,0.25,1.5,2.5,0,8,45,0.0574653989475
masked,robust,0.6,0.25,1.5,2.5,0,9,31,0.0758999294318
masked,linear,0.6,0.25,1.5,2.5,1,1,501,0.107948831524
masked,linear,0.6,0.25,1.5,2.5,1,2,355,0.0440078142279
masked,linear,0.6,0.25,1.5,2.5,1,3,251,0.0407267021289
masked,linear,0.6,0.25,1.5,2.5,1,4,177,0.041215049442
masked,linear,0.6,0.25,1.5,2.5,1,5,125,0.0489055485089
masked,linear,0.6,0.25,1.5,2.5,1,6,89,0.0585187301616
masked,linear,0.6,0.25,1.5,2.5,1,7,63,0.0709685748594
masked,linear,0.6,0.25,1.5,2.5,1,8,45,0.0798375961779
masked,linear,0.6,0.25,1.5,2.5,1,9,31,0.102984332682
masked,robust,0.6,0.25,1.5,2.5,1,1,501,0.0551029386398
masked,robust,0.6,0.25,1.5,2.5,1,2,355,0.0269302510262
masked,robust,0.6,0.25,1.5,2.5,1,3,251,0.0316098866739
masked,robust,0.6,0.25,1.5,2.5,1,4,177,0.0319438883544
masked,robust,0.6,0.25,1.5,2.5,1,5,125,0.0358343912294
masked,robust,0.6,0.25,1.5,2.5,1,6,89,0.0400935438705
masked,robust,0.6,0.25,1.5,2.5,1,7,63,0.0478707032863
masked,robust,0.6,0.25,1.5,2.5,1,8,45,0.0572187876538
masked,robust,0.6,0.25,1.5,2.5,1,9,31,0.072446496094
masked,linear,0.6,0.25,1.5,2.5,2,1,501,0.0466809445197
masked,linear,0.6,0.25,1.5,2.5,2,2,355,0.0350683659191
masked,linear,0.6,0.25,1.5,2.5,2,3,251,0.0366806545048
masked,linear,0.6,0.25,1.5,2.5,2,4,177,0.0433041832503
masked,linear,0.6,0.25,1.5,2.5,2,5,125,0.0597006985521
masked,linear,0.6,0.25,1.5,2.5,2,6,89,0.0646581040222
masked,linear,0.6,0.25,1.5,2.5,2,7,63,0.0673269653186
masked,linear,0.6,0.25,1.5,2.5,2,8,45,0.0733980366592
masked,linear,0.6,0.25,1.5,2.5,2,9,31,0.0979172548359
masked,robust,0.6,0.25,1.5,2.5,2,1,501,0.0323952075002
masked,robust,0.6,0.25,1.5,2.5,2,2,355,0.0239563164903
masked,robust,0.6,0.25,1.5,2.5,2,3,251,0.0239051752494
masked,robust,0.6,0.25,1.5,2.5,2,4,177,0.0284625004131
masked,robust,0.6,0.25,1.5,2.5,2,5,125,0.039799180776
masked,robust,0.6,0.25,1.5,2.5,2,6,89,0.0475267830368
masked,robust,0.6,0.25,1.5,2.5,2,7,63,0.0501954151748
masked,robust,0.6,0.25,1.5,2.5,2,8,45,0.0511761053912
masked,robust,0.6,0.25,1.5,2.5,2,9,31,0.0693273020607
masked,linear,0.6,0.25,2,3.33333333333,0,1,501,0.0884409062594
masked,linear,0.6,0.25,2,3.33333333333,0,2,355,0.0520708883356
masked,linear,0.6,0.25,2,3.33333333333,0,3,251,0.0526014026923
masked,linear,0.6,0.25,2,3.33333333333,0,4,177,0.0659307134594
masked,linear,0.6,0.25,2,3.33333333333,0,5,125,0.0755186541974
masked,linear,0.6,0.25,2,3.33333333333,0,6,89,0.0772189934802
masked,linear,0.6,0.25,2,3.33333333333,0,7,63,0.0843045371392
masked,linear,0.6,0.25,2,3.33333333333,0,8,45,0.0959586955273
masked,linear,0.6,0.25,2,3.33333333333,0,9,31,0.123474929711
masked,robust,0.6,0.25,2,3.33333333333,0,1,501,0.0434923311766
masked,robust,0.6,0.25,2,3.33333333333,0,2,355,0.0305105550156
masked,robust,0.6,0.25,2,3.33333333333,0,3,251,0.0325749082448
masked,robust,0.6,0.25,2,3.33333333333,0,4,177,0.0344409394957
masked,robust,0.6,0.25,2,3.33333333333,0,5,125,0.0405684914703
masked,robust,0.6,0.25,2,3.33333333333,0,6,89,0.046829416821
masked,robust,0.6,0.25,2,3.33333333333,0,7,63,0.0531393791512
masked,robust,0.6,0.25,2,3.33333333333,0,8,45,0.0617179459354
masked,robust,0.6,0.25,2,3.33333333333,0,9,31,0.0828821505187
masked,linear,0.6,0.25,2,3.33333333333,1,1,501,0.122223924646
masked,linear,0.6,0.25,2,3.33333333333,1,2,355,0.0496780719816
masked,linear,0.6,0.25,2,3.33333333333,1,3,251,0.0493206787117
masked,linear,0.6,0.25,2,3.33333333333,1,4,177,0.0514340484181
masked,linear,0.6,0.25,2,3.33333333333,1,5,125,0.0620816068328
masked,linear,0.6,0.25,2,3.33333333333,1,6,89,0.0753093950769
masked,linear,0.6,0.25,2,3.33333333333,1,7,63,0.0921437924009
masked,linear,0.6,0.25,2,3.33333333333,1,8,45,0.101780266246
masked,linear,0.6,0.25,2,3.33333333333,1,9,31,0.131245195814
masked,robust,0.6,0.25,2,3.33333333333,1,1,501,0.0511935095562
masked,robust,0.6,0.25,2,3.33333333333,1,2,355,0.0265898922183
masked,robust,0.6,0.25,2,3.33333333333,1,3,251,0.0331334560078
masked,robust,0.6,0.25,2,3.33333333333,1,4,177,0.0337800145329
masked,robust,0.6,0.25,2,3.33333333333,1,5,125,0.0384724026595
masked,robust,0.6,0.25,2,3.33333333333,1,6,89,0.0434751694679
masked,robust,0.6,0.25,2,3.33333333333,1,7,63,0.0520266478282
masked,robust,0.6,0.25,2,3.33333333333,1,8,45,0.062125452649
masked,robust,0.6,0.25,2,3.33333333333,1,9,31,0.079823567524
masked,linear,0.6,0.25,2,3.33333333333,2,1,501,0.0529574399803
masked,linear,0.6,0.25,2,3.33333333333,2,2,355,0.0423707494883
masked,linear,0.6,0.25,2,3.33333333333,2,3,251,0.0456921106854
masked,linear,0.6,0.25,2,3.33333333333,2,4,177,0.0544941437547
masked,linear,0.6,0.25,2,3.33333333333,2,5,125,0.0757719513192
masked,linear,0.6,0.25,2,3.33333333333,2,6,89,0.0801322848118
masked,linear,0.6,0.25,2,3.33333333333,2,7,63,0.082496420542
masked,linear,0.6,0.25,2,3.33333333333,2,8,45,0.0930830255227
masked,linear,0.6,0.25,2,3.33333333333,2,9,31,0.125242462648
masked,robust,0.6,0.25,2,3.33333333333,2,1,501,0.0350993402879
masked,robust,0.6,0.25,2,3.33333333333,2,2,355,0.0252476716188
masked,robust,0.6,0.25,2,3.33333333333,2,3,251,0.0256118284716
masked,robust,0.6,0.25,2,3.33333333333,2,4,177,0.0301795964834
masked,robust,0.6,0.25,2,3.33333333333,2,5,125,0.0423763275293
masked,robust,0.6,0.25,2,3.33333333333,2,6,89,0.0500692212634
masked,robust,0.6,0.25,2,3.33333333333,2,7,63,0.0524692153422
masked,robust,0.6,0.25,2,3.33333333333,2,8,45,0.0545580832212
masked,robust,0.6,0.25,2,3.33333333333,2,9,31,0.0758342634773
masked,linear,0.6,0.25,2.5,4.16666666667,0,1,501,0.096448272165
masked,linear,0.6,0.25,2.5,4.16666666667,0,2,355,0.060029350335
masked,linear,0.6,0.25,2.5,4.16666666667,0,3,251,0.0621203332898
masked,linear,0.6,0.25,2.5,4.16666666667,0,4,177,0.0788992489907
masked,linear,0.6,0.25,2.5,4.16666666667,0,5,125,0.0896486507406
masked,linear,0.6,0.25,2.5,4.16666666667,0,6,89,0.0909700797485
masked,linear,0.6,0.25,2.5,4.16666666667,0,7,63,0.100354789249
masked,linear,0.6,0.25,2.5,4.16666666667,0,8,45,0.115462160477
masked,linear,0.6,0.25,2.5,4.16666666667,0,9,31,0.149026655683
masked,robust,0.6,0.25,2.5,4.16666666667,0,1,501,0.0388981362114
masked,robust,0.6,0.25,2.5,4.16666666667,0,2,355,0.0303400166437
masked,robust,0.6,0.25,2.5,4.16666666667,0,3,251,0.0330132769539
masked,robust,0.6,0.25,2.5,4.16666666667,0,4,177,0.0348863545531
masked,robust,0.6,0.25,2.5,4.16666666667,0,5,125,0.0414381806919
masked,robust,0.6,0.25,2.5,4.16666666667,0,6,89,0.0485496841341
masked,robust,0.6,0.25,2.5,4.16666666667,0,7,63,0.0556936536625
masked,robust,0.6,0.25,2.5,4.16666666667,0,8,45,0.0652849919248
masked,robust,0.6,0.25,2.5,4.16666666667,0,9,31,0.0885806555612
masked,linear,0.6,0.25,2.5,4.16666666667,1,1,501,0.136843305126
masked,linear,0.6,0.25,2.5,4.16666666667,1,2,355,0.0561142801746
masked,linear,0.6,0.25,2.5,4.16666666667,1,3,251,0.0586996275826
masked,linear,0.6,0.25,2.5,4.16666666667,1,4,177,0.0624875602992
masked,linear,0.6,0.25,2.5,4.16666666667,1,5,125,0.0758234775271
masked,linear,0.6,0.25,2.5,4.16666666667,1,6,89,0.0925686570735
masked,linear,0.6,0.25,2.5,4.16666666667,1,7,63,0.11398362565
masked,linear,0.6,0.25,2.5,4.16666666667,1,8,45,0.124510618297
masked,linear,0.6,0.25,2.5,4.16666666667,1,9,31,0.160366617976
masked,robust,0.6,0.25,2.5,4.16666666667,1,1,501,0.0478768629163
masked,robust,0.6,0.25,2.5,4.16666666667,1,2,355,0.0267855344084
masked,robust,0.6,0.25,2.5,4.16666666667,1,3,251,0.0342863066327
masked,robust,0.6,0.25,2.5,4.16666666667,1,4,177,0.0350316106593
masked,robust,0.6,0.25,2.5,4.16666666667,1,5,125,0.0403306787002
masked,robust,0.6,0.25,2.5,4.16666666667,1,6,89,0.0460115917588
masked,robust,0.6,0.25,2.5,4.16666666667,1,7,63,0.0551224240174
masked,robust,0.6,0.25,2.5,4.16666666667,1,8,45,0.0657888904361
masked,robust,0.6,0.25,2.5,4.16666666667,1,9,31,0.0857086490536
masked,linear,0.6,0.25,2.5,4.16666666667,2,1,501,0.0599985422029
masked,linear,0.6,0.25,2.5,4.16666666667,2,2,355,0.0502040171192
masked,linear,0.6,0.25,2.5,4.16666666667,2,3,251,0.0550107919766
masked,linear,0.6,0.25,2.5,4.16666666667,2,4,177,0.0660838288067
masked,linear,0.6,0.25,2.5,4.16666666667,2,5,125,0.0922961499585
masked,linear,0.6,0.25,2.5,4.16666666667,2,6,89,0.0963705688829
masked,linear,0.6,0.25,2.5,4.16666666667,2,7,63,0.098705558043
masked,linear,0.6,0.25,2.5,4.16666666667,2,8,45,0.113834176256
masked,linear,0.6,0.25,2.5,4.16666666667,2,9,31,0.153596859779
masked,robust,0.6,0.25,2.5,4.16666666667,2,1,501,0.0385065749829
masked,robust,0.6,0.25,2.5,4.16666666667,2,2,355,0.0267878765048
masked,robust,0.6,0.25,2.5,4.16666666667,2,3,251,0.0273363027462
masked,robust,0.6,0.25,2.5,4.16666666667,2,4,177,0.0314410248826
masked,robust,0.6,0.25,2.5,4.16666666667,2,5,125,0.0439682920861
masked,robust,0.6,0.25,2.5,4.16666666667,2,6,89,0.0516953204484
masked,robust,0.6,0.25,2.5,4.16666666667,2,7,63,0.0542029414094
masked,robust,0.6,0.25,2.5,4.16666666667,2,8,45,0.0572720054652
masked,robust,0.6,0.25,2.5,4.16666666667,2,9,31,0.0806705004787
masked,linear,0.6,0.25,3,5,0,1,501,0.105945924856
masked,linear,0.6,0.25,3,5,0,2,355,0.0685152262369
masked,linear,0.6,0.25,3,5,0,3,251,0.0719187165065
masked,linear,0.6,0.25,3,5,0,4,177,0.092175837946
masked,linear,0.6,0.25,3,5,0,5,125,0.104054673718
masked,linear,0.6,0.25,3,5,0,6,89,0.105038568974
masked,linear,0.6,0.25,3,5,0,7,63,0.116800598819
masked,linear,0.6,0.25,3,5,0,8,45,0.135427259184
masked,linear,0.6,0.25,3,5,0,9,31,0.175169753239
masked,robust,0.6,0.25,3,5,0,1,501,0.0358206052154
masked,robust,0.6,0.25,3,5,0,2,355,0.0302721839939
masked,robust,0.6,0.25,3,5,0,3,251,0.0332128264855
masked,robust,0.6,0.25,3,5,0,4,177,0.0351127005326
masked,robust,0.6,0.25,3,5,0,5,125,0.0420206591218
masked,robust,0.6,0.25,3,5,0,6,89,0.0499934491245
masked,robust,0.6,0.25,3,5,0,7,63,0.057845472962
masked,robust,0.6,0.25,3,5,0,8,45,0.0683229911582
masked,robust,0.6,0.25,3,5,0,9,31,0.0934598229743
masked,linear,0.6,0.25,3,5,1,1,501,0.151707473227
masked,linear,0.6,0.25,3,5,1,2,355,0.0630824264295
masked,linear,0.6,0.25,3,5,1,3,251,0.06854206778
masked,linear,0.6,0.25,3,5,1,4,177,0.0740025801369
masked,linear,0.6,0.25,3,5,1,5,125,0.0898719877773
masked,linear,0.6,0.25,3,5,1,6,89,0.110076317327
masked,linear,0.6,0.25,3,5,1,7,63,0.136168659876
masked,linear,0.6,0.25,3,5,1,8,45,0.147665351989
masked,linear,0.6,0.25,3,5,1,9,31,0.189953217894
masked,robust,0.6,0.25,3,5,1,1,501,0.0451012294353
masked,robust,0.6,0.25,3,5,1,2,355,0.027148733681
masked,robust,0.6,0.25,3,5,1,3,251,0.0352031387255
masked,robust,0.6,0.25,3,5,1,4,177,0.035927455955
masked,robust,0.6,0.25,3,5,1,5,125,0.0416658800039
masked,robust,0.6,0.25,3,5,1,6,89,0.0479681882233
masked,robust,0.6,0.25,3,5,1,7,63,0.0574486230299
masked,robust,0.6,0.25,3,5,1,8,45,0.0685526054715
masked,robust,0.6,0.25,3,5,1,9,31,0.0906128563961
masked,linear,0.6,0.25,3,5,2,1,501,0.0675656305594
masked,linear,0.6,0.25,3,5,2,2,355,0.0583547689255
masked,linear,0.6,0.25,3,5,2,3,251,0.0645036834601
masked,linear,0.6,0.25,3,5,2,4,177,0.0778950220846
masked,linear,0.6,0.25,3,5,2,5,125,0.109067618838
masked,linear,0.6,0.25,3,5,2,6,89,0.113044154421
masked,linear,0.6,0.25,3,5,2,7,63,0.115517546797
masked,linear,0.6,0.25,3,5,2,8,45,0.135161318119
masked,linear,0.6,0.25,3,5,2,9,31,0.18250137382
masked,robust,0.6,0.25,3,5,2,1,501,0.0418941229695
masked,robust,0.6,0.25,3,5,2,2,355,0.0283652384469
masked,robust,0.6,0.25,3,5,2,3,251,0.0290242940234
masked,robust,0.6,0.25,3,5,2,4,177,0.032470295922
masked,robust,0.6,0.25,3,5,2,5,125,0.0450024447887
masked,robust,0.6,0.25,3,5,2,6,89,0.0527565409873
masked,robust,0.6,0.25,3,5,2,7,63,0.0555377362317
masked,robust,0.6,0.25,3,5,2,8,45,0.0595277478492
masked,robust,0.6,0.25,3,5,2,9,31,0.0843835435308
masked,linear,0.6,0.3,1,1.66666666667,0,1,501,0.0892279434929
masked,linear,0.6,0.3,1,1.66666666667,0,2,355,0.0423940526019
masked,linear,0.6,0.3,1,1.66666666667,0,3,251,0.040070340017
masked,linear,0.6,0.3,1,1.66666666667,0,4,177,0.0470620114109
masked,linear,0.6,0.3,1,1.66666666667,0,5,125,0.0520633261471
masked,linear,0.6,0.3,1,1.66666666667,0,6,89,0.0550905723862
masked,linear,0.6,0.3,1,1.66666666667,0,7,63,0.0603910850116
masked,linear,0.6,0.3,1,1.66666666667,0,8,45,0.0662001629105
masked,linear,0.6,0.3,1,1.66666666667,0,9,31,0.079258253377
masked,robust,0.6,0.3,1,1.66666666667,0,1,501,0.06555248182
masked,robust,0.6,0.3,1,1.66666666667,0,2,355,0.0349300518573
masked,robust,0.6,0.3,1,1.66666666667,0,3,251,0.0335312227993
masked,robust,0.6,0.3,1,1.66666666667,0,4,177,0.0352222171485
masked,robust,0.6,0.3,1,1.66666666667,0,5,125,0.0385704742872
masked,robust,0.6,0.3,1,1.66666666667,0,6,89,0.043965817843
masked,robust,0.6,0.3,1,1.66666666667,0,7,63,0.0508915856227
masked,robust,0.6,0.3,1,1.66666666667,0,8,45,0.057267439724
masked,robust,0.6,0.3,1,1.66666666667,0,9,31,0.0697399562749
masked,linear,0.6,0.3,1,1.66666666667,1,1,501,0.0929372248423
masked,linear,0.6,0.3,1,1.66666666667,1,2,355,0.0463455541386
masked,linear,0.6,0.3,1,1.66666666667,1,3,251,0.0420940841648
masked,linear,0.6,0.3,1,1.66666666667,1,4,177,0.0398423268727
masked,linear,0.6,0.3,1,1.66666666667,1,5,125,0.0422651229514
masked,linear,0.6,0.3,1,1.66666666667,1,6,89,0.0462252256387
masked,linear,0.6,0.3,1,1.66666666667,1,7,63,0.0534013797379
masked,linear,0.6,0.3,1,1.66666666667,1,8,45,0.0609549120175
masked,linear,0.6,0.3,1,1.66666666667,1,9,31,0.0789049749812
masked,robust,0.6,0.3,1,1.66666666667,1,1,501,0.0612849560353
masked,robust,0.6,0.3,1,1.66666666667,1,2,355,0.0336624074139
masked,robust,0.6,0.3,1,1.66666666667,1,3,251,0.0340177711646
masked,robust,0.6,0.3,1,1.66666666667,1,4,177,0.0319711018193
masked,robust,0.6,0.3,1,1.66666666667,1,5,125,0.0337704951912
masked,robust,0.6,0.3,1,1.66666666667,1,6,89,0.0372424741625
masked,robust,0.6,0.3,1,1.66666666667,1,7,63,0.0434082534358
masked,robust,0.6,0.3,1,1.66666666667,1,8,45,0.0516231393487
masked,robust,0.6,0.3,1,1.66666666667,1,9,31,0.0655930529332
masked,linear,0.6,0.3,1,1.66666666667,2,1,501,0.0666416802024
masked,linear,0.6,0.3,1,1.66666666667,2,2,355,0.033797873412
masked,linear,0.6,0.3,1,1.66666666667,2,3,251,0.0294683234039
masked,linear,0.6,0.3,1,1.66666666667,2,4,177,0.0326142541391
masked,linear,0.6,0.3,1,1.66666666667,2,5,125,0.0450479559785
masked,linear,0.6,0.3,1,1.66666666667,2,6,89,0.0549548917643
masked,linear,0.6,0.3,1,1.66666666667,2,7,63,0.0591994551943
masked,linear,0.6,0.3,1,1.66666666667,2,8,45,0.0610844514933
masked,linear,0.6,0.3,1,1.66666666667,2,9,31,0.0786354065318
masked,robust,0.6,0.3,1,1.66666666667,2,1,501,0.0466109084415
masked,robust,0.6,0.3,1,1.66666666667,2,2,355,0.0264345025556
masked,robust,0.6,0.3,1,1.66666666667,2,3,251,0.0232043838652
masked,robust,0.6,0.3,1,1.66666666667,2,4,177,0.0265629267636
masked,robust,0.6,0.3,1,1.66666666667,2,5,125,0.0373092887729
masked,robust,0.6,0.3,1,1.66666666667,2,6,89,0.0475983438005
masked,robust,0.6,0.3,1,1.66666666667,2,7,63,0.0514405696525
masked,robust,0.6,0.3,1,1.66666666667,2,8,45,0.0527485773109
masked,robust,0.6,0.3,1,1.66666666667,2,9,31,0.067024906469
masked,linear,0.6,0.3,1.5,2.5,0,1,501,0.094314886799
masked,linear,0.6,0.3,1.5,2.5,0,2,355,0.0481393168769
masked,linear,0.6,0.3,1.5,2.5,0,3,251,0.0499164332126
masked,linear,0.6,0.3,1.5,2.5,0,4,177,0.0601919543904
masked,linear,0.6,0.3,1.5,2.5,0,5,125,0.066173631806
masked,linear,0.6,0.3,1.5,2.5,0,6,89,0.0691802242115
masked,linear,0.6,0.3,1.5,2.5,0,7,63,0.0773582228586
masked,linear,0.6,0.3,1.5,2.5,0,8,45,0.0859557743697
masked,linear,0.6,0.3,1.5,2.5,0,9,31,0.103391445906
masked,robust,0.6,0.3,1.5,2.5,0,1,501,0.0566528271482
masked,robust,0.6,0.3,1.5,2.5,0,2,355,0.0355736467012
masked,robust,0.6,0.3,1.5,2.5,0,3,251,0.0361337945647
masked,robust,0.6,0.3,1.5,2.5,0,4,177,0.0374272977149
masked,robust,0.6,0.3,1.5,2.5,0,5,125,0.0415369571184
masked,robust,0.6,0.3,1.5,2.5,0,6,89,0.0474267064454
masked,robust,0.6,0.3,1.5,2.5,0,7,63,0.0559335678248
masked,robust,0.6,0.3,1.5,2.5,0,8,45,0.0640715073197
masked,robust,0.6,0.3,1.5,2.5,0,9,31,0.0799869376293
masked,linear,0.6,0.3,1.5,2.5,1,1,501,0.100729306071
masked,linear,0.6,0.3,1.5,2.5,1,2,355,0.0522789129008
masked,linear,0.6,0.3,1.5,2.5,1,3,251,0.0519834311351
masked,linear,0.6,0.3,1.5,2.5,1,4,177,0.0512925959018
